Year	Page	Abstract
2011	24	Application Of A Novel Method For Testing Gene-Gene Interactions To Genome-Wide Association Studies Of Seven Complex Human Diseases 86 A Maximum Likelihood Approach to Prioritize SNPs for Interactions Using Variance per Genotype
2011	25	Interaction Detection with Random Forests in High- Dimensional Data
2011	25	Bloat Control Methods Substantially Reduce Computa- tion Time For Detecting Gene X Gene Interactions In ATHENA
2011	25	Comparison Of Different Methods For Detecting Gene-Gene Interactions In Case-Control Data
2011	26	Epistatic Interactions among Genes with Known Evidence of Protein-Protein Interaction
2011	26	Smoking Modifies The Effect Of Lipoprotein Lipase Gene Polymorphism On Serum HDL-C Concentration In Japanese General Population
2011	26	Interaction Of Oxidative Stress Pathway Genes With Par- ticulate Matter And Tobacco Smoke On The Course Of Airflow Obstruction During 11 Years
2011	27	Imputation-Based Genome-Wide Gene-Environment In- teraction Screening In Colon Cancer Using A Case-Only Design
2011	27	Impact of Population Stratification on Gene-Environment Interaction Analysis
2011	27	Two-Phase Case-Control Study Design For Biomarker Measurements In Geneenvironment Interactions Studies
2011	27	Integrating Multiple Genetic and Environmental Factors Using Structural Equation Modeling: An Application to Obesity, Adipokine and Cytokine Signaling Pathways and Prostate Cancer Risk
2011	28	Explaining The Tails Of Quantitative Distributions
2011	28	Genome-Wide Association Studies (Gwass) In Homo- geneous Subgroups Of Caucasian Samples Identify Six Novel Loci For Renal Function: The Ckdgen Consortium
2011	28	Genome-Wide Association Study of Melanoma Progres- sion and Blood Biomarkers
2011	29	Genome-Wide Association Studies Of Functional Traits: An Application To Lipid Density Profiles In Type 1 Diabetes
2011	29	Meta-analysis of Genome-Wide Associations Studies of Lung Cancer
2011	29	Genome-Wide Association Study (GWAS) Of Lactose Consumption Measured Longitudinally Identifies A Novel Variant 500kb Downstream Of The LCT Gene Region
2011	30	s For Meta-Analyses Of Genome-Wide Associa- tion Studies: Critical Assessment Of Empirical Evidence
2011	30	To What Extent Genotype Imputations Are Able To Identify Causal Variants In Genome-Wide Association Studies?
2011	30	To Stratify Or Not To Stratify: What Can Be Learned From Power Considerations And A Practical Genome- Wide Search On Sex-Difference In The GIANT Consor- tium
2011	31	A Non-Parametric Regression Approach To The Analysis Of Genomewide Association Studies
2011	31	Sample Selection Study Designs To Follow-Up GWAS Signals With Targeted Sequencing
2011	31	Selection Of Top Snps For Genome-Wide Association Study Using P Values And Magnitude Of Odds Ratios
2011	32	Adjusting Rare Variant Association Tests for Population Stratification Using the Stratification Score
2011	32	FaST Linear Mixed Models for Genome-Wide Associa- tion Studies
2011	32	Testing and Genetic Model Selection in Genome-Wide Association Studies
2011	32	A Bayesian Network Approach For Pathway Analysis Using The Gene Ontology Database
2011	33	Bayesian Hierarchical Modelling of SNPs and Pathways for Identifying Associated Pathways
2011	33	Comparison of Methods for Enrichment Tests in Pathway Analysis
2011	33	Pathway Analysis Of The Genomel Consortium Genome- Wide Association Study Of Melanoma: Analysis Of Genes Related To Tumour Immunosuppression
2011	34	Joint Modeling Of Multiple Biomarkers Predicting Longevity In Families Using Weighted Penalized Logis- tic Ridge (WPLR) Regression
2011	34	Comparisons Of Shrinkage Estimation Methods For Improved Prediction Of Quantitative Phenotypic Traits Related To Individual CVD Risk
2011	34	Of Preliminary Test And Shrinkage Estimators For Evaluating Multiple Exposures
2011	34	Regularized Heritability Estimation In Multivariate Traits
2011	35	The Linkage Disequilibrium LASSO for SNP Selection in Genetic Association Studies
2011	35	Searching Through The Folate Metabolism Pathway For Genetic And Nutritional Risk Factors For Lung Cancer
2011	35	Integrating Molecular (Mrna And Mirna) And Immuno- histochemical (IHC) Data To Identify Subgroups Of Estrogen Receptor (ER) Positive Breast Cancer Patients
2011	36	Polymorphisms In Oxidative Stress-Related Genes, Radiotherapy, And Overall Survival In Breast Cancer Pa- tients - A Replication Study
2011	36	Glutathione Peroxidase (GPX) Tagsnps: Associations With Rectal Cancer But Not With Colon Cancer
2011	36	Phospholipase A2G1B Polymorphisms and Risk of Colorectal Neoplasia
2011	37	PTGS1 And PTGS2 Polymorphisms, Fatty Acid Intake, And Risk Of Colon And Rectal Cancer
2011	37	Further Studies Of The Genetic Architecture Of Lung Cancer
2011	37	Whole-Genome Detection of Deletions Associated with Glioma in a Case-Control Study Using SNPs
2011	38	COX-2 (PTGS2) Promoter Variant Increases Risk Of Rec- tal Cancer
2011	38	Plasma MicroRNAs in Breast Cancer Detection
2011	38	Systematic Meta-Analysis for Common Low Penetrance Genes in Colorectal Cancer 132 Comparison of Methods for Evaluating the Predictive Benefit of Genetic Information for Prostate Cancer Risk
2011	39	Effect Of Reproductive Factors And Body Mass Index On The Mutation Localization-Specific Risk Of Breast Cancer In The French National BRCA1/2 Carrier Cohort (GENEPSO)
2011	39	Ethanol Metabolizing Genes and Risk of Head and Neck Cancer: Preliminary Report
2011	40	Comparison Of Count Models Regarding Their Ability To Capture The Relationship Between Genomic Instabil- ity, Methylation And Expression In Human Hepatocellu- lar Carcinoma
2011	40	Trade-Off In The Effects Of The APOE Polymorphism On The Ages At Onset Of CVD And Cancer: Insights From The Genetic Stochastic Process Model
2011	40	Mixed Effects Cox Models For Gene Set Analysis In Lung Cancer
2011	40	Aetiological Role Of Folate Deficiency In Congenital Car- diovascular Malformation: Evidence From “Mendelian Randomisation” And Meta-Analysis
2011	41	DNA Repair Enzyme Genes and Congenital Heart De- fects
2011	41	Nonalcoholic Fatty Liver Disease Predicts Coronary Heart Disease Independent Of Overall Obesity And Insulin Re- sistance In Non-Diabetics In The NHLBI Family Heart Study
2011	41	DC-SIGN Gene Promoter Polymorphisms In Coronary Artery Disease And IVIG Treatment Outcomes In His- panic Kawasaki Disease (KD) Patients
2011	42	Association Between Serum Uric Acid And Adipos- ity Markers: Mendelian Randomization Using SLC2A9 Variants
2011	42	Genetic and Epigenetic Analysis of Neonatal and Early Childhood Phenotypic Outcomes in a Community-Based Longitudinal Cohort in Memphis, TN: The CANDLE Study
2011	42	UGT1A1 And Serum Bilirubin In American Indians: The Strong Heart Family Study
2011	43	Association of Adiponectin Plasma Levels in African Americans with SNPs from Two Arrays
2011	43	A Major Pleiotropic Locus On Chromosomal Region 11p15 Controls Mycobacteria-Triggered TNF Production
2011	43	Novel Functional Variants For Serum Uric Acid And Total Serum Bilirubin Levels In An Irish Population
2011	44	Gene-Set Testing On Autosomes And Sex Chromosomes For Complex Phenotypes: An Application In Follow-Up Data For Rheumatoid Arthritis
2011	44	Genetic Susceptibility To Language Development And Attention-Deficit/Hyperactivity Disorder
2011	44	The Ano3/Muc15 Locus Is Associated With Eczema In Family Samples Ascertained Through Asthmatics
2011	45	Gene-Based Association Study For Specific Language Impairment
2011	45	Complex Modalities Of Gene Action On Phenotypes With Post Reproductive Manifestation: The Case Of Genetic Trade-Off
2011	45	ological Approaches To Evaluate Teratogenic Risk Using Birth Defect Registries: Advantages And Disadvantages
2011	45	Heritable Late Life Phenotypes and Inter-Chromosomal Linkage Disequilibrium in the Human Genome
2011	46	A New R Package For The Calculation Of The Exact CDF Of Q And I2 For Meta-Analyses
2011	46	Imputation-free Meta-Analysis with YAMAS
2011	46	A Simulation Pipeline For Genetic Disease Models
2011	47	Multifactor Dimensionality Reduction 3.0: Open-Source Massively Parallel Model Selection For Re-Sequencing Software for Systems Genetics Studies Using GPU Clusters
2011	47	Forward-time Simulation of Linkage Disequilibrium EMIM: Estimation Of Maternal, Imprinting And Interac- across Two Populations using GenomeSIMLA tion Effects Using Multinomial Modelling
2011	48	Confounding between Genomic Imprinting and Sex- specific Recombination Frequencies: Evaluation of Prop- erties of the MOD Score-based Imprinting Test Statistic MOBIT in a Linkage Simulation Study
2011	48	Easygwa-S - A General Software For Stratified Genome- Wide Association Meta-Analyses
2011	48	ESPRESSO: Algorithm for realistic power analysis and sample size calculation
2011	49	Comparison Of Statistics Of Genetic Association Regard- ing The Discrimination Between Causal Variants And Linked Markers
2011	49	Single- And Multi-Locus Association Tests Incorporating Phenotype Heterogeneity
2011	49	A Nonparametric Approach to Population Based Associ- 166 ation Tests Aggregating Information Within Loci When Testing The Genome For Associations
2011	50	Bayesian Approaches To Identifying Susceptibility Loci: A Simulation Study
2011	50	Imputation Accuracy In The MHC Region Based On 1000 Genomes Data
2011	50	Genotype Imputation And Association Testing Using Data From The 1000 Genomes Project
2011	50	A Computationally Fast Bayesian Semi-Parametric Algo- rithm For Inferring Population Structure And Adjusting For Case-Control Association Tests
2011	51	Evaluation Of Power For Linkage Disequilibrium Mapping
2011	51	Performance Of Different Balancing Score Methods In Case-Control Genetic Association Studies
2011	51	Does Size Always Matter? A Simulation Study On The Impact Of Slightly Altered True Genetic Models
2011	51	A Sequential Combined P-Value Test For Multiple Hy- pothesis Testing And Its Application In Significance Analysis In Genomic Studies
2011	52	Admixture Mapping By Graphical Modeling
2011	52	Analysis Of Microsatellite Markers: A Comparison Of Four Different Ways To Evaluate Association With Binary Outcomes
2011	52	Evolutionary Genetics of Myoclonin1/EFHC1, a gene for Juvenile Myoclonic Epilepsy (JME).
2011	53	Signatures Of Recent Positive Selection At The VKORC1 Gene Locus
2011	53	Modeling The History Of A Sample Of Genotypes
2011	53	Genetic Structure And Admixture Of The Seychelles’ Population
2011	54	Preprocessing Illumina DNA Methylation BeadArrays
2011	54	A National Resource Combining Genetic And Pheno- typic Data: The VA Genealogy Project
2011	54	Automated Investigation Of Genotype Calling Using Angles And Tests For Unimodality
2011	54	Regression models for DNA-mixtures
2012	1	General Class of Family-based Association Tests for Se- quence Data, and Comparisons with Population-based Association Tests
2012	1	Linkage Disequilibrium-based Subset Selection Approach for Rare Variants Analysis
2012	1	Family-based Designs for Sequencing Studies
2012	2	NGS Transcriptome Genomic Analysis in Three Tissues of a Twin Cohort
2012	2	Adjusted Sequence Kernel Association Test for Rare Vari- ants Controlling for Cryptic and Family Relatedness
2012	2	Kernel Canonical Correlation Analysis for Assessing Gene-Gene Interactions
2012	2	Combining p-values from Linear and Quadratic Tests for Rare Variants Provides Robust Statistics Across Genetic Models
2012	3	The Role of Aging in the Heritability of Epigenomic Markers
2012	3	Re-ranking Next Generation Sequencing Variants for Accurate
2012	3	Variant Association Tools (VAT): A Pipeline to Perform Quality Control and Association Analysis of Sequence and Exome Chip Data
2012	4	A Framework for the Evaluation of Rare Variant Tests of Association
2012	4	Testing for Rare Variant Associations in the Presence of Missing Data
2012	4	Efficient Meta Analysis of Rare Variant Associations via Summary Statistics
2012	4	A Method to Detect Differentially Methylated Loci With Next Generation Sequencing
2012	5	Lessons Learned from Analysis of DNA Methylation Array Data
2012	5	Association of X Chromosomal Variants With Coronary Heart Disease: Results from a Meta-analysis
2012	5	Association Testing of Mitochondrial Genome Using Pedigree Data
2012	6	Trans-ethnic Mapping in Admixed African Americans
2012	6	Over-adjustment of Population Stratification and a Model-averaging Based Solution
2012	6	Evidence of Recent Positive Selection in Africans at Known and Novel BMI Loci
2012	6	Developmental Processes can Drive Inter-chromosomal Linkage Disequilibrium
