Word	Year	Frequency	Overall Rank
quality	2014	1	300
randomization	2014	1	59
range	2014	1	1072
receptor	2014	1	256
recombination	2014	1	566
reconstruction	2014	1	920
record	2014	1	392
recurrent	2014	1	719
reduce	2014	1	808
relatedness	2014	1	345
relationship	2014	1	151
relevance	2014	1	1274
relevant	2014	1	1072
repeat	2014	1	1562
repeated	2014	1	608
required	2014	1	1562
resequencing	2014	1	523
retrospective	2014	1	608
reveal	2014	1	446
rhinitis	2014	1	1562
rna	2014	1	719
scan	2014	1	59
sclerosis	2014	1	369
screening	2014	1	256
segregation	2014	1	171
selected	2014	1	523
seq	2014	1	1274
sequential	2014	1	345
set	2014	1	128
several	2014	1	1274
severity	2014	1	523
sexual	2014	1	1072
short	2014	1	1274
sib	2014	1	287
sibling	2014	1	300
sibship	2014	1	1274
significance	2014	1	314
simple	2014	1	481
simulation	2014	1	171
smoke	2014	1	566
social	2014	1	1072
software	2014	1	242
soluble	2014	1	1562
solution	2014	1	1274
southern	2014	1	1562
sparse	2014	1	446
spectrum	2014	1	523
spurious	2014	1	1274
stage	2014	1	608
standard	2014	1	1072
state	2014	1	608
status	2014	1	446
stochastic	2014	1	566
strategy	2014	1	111
stratified	2014	1	392
strength	2014	1	1072
structured	2014	1	566
studying	2014	1	1072
successful	2014	1	1274
syndromic	2014	1	1562
systematic	2014	1	392
target	2014	1	446
technique	2014	1	808
telomere	2014	1	920
thickness	2014	1	719
three	2014	1	481
tiled	2014	1	652
timing	2014	1	1562
tobacco	2014	1	652
transcriptome	2014	1	369
transmission	2014	1	231
transporter	2014	1	1562
treated	2014	1	1274
tree	2014	1	446
uk	2014	1	177
uncertainty	2014	1	719
unrelated	2014	1	566
urinary	2014	1	1274
utility	2014	1	920
validity	2014	1	1072
ventricular	2014	1	719
via	2014	1	165
way	2014	1	808
web	2014	1	1562
weight	2014	1	287
weighted	2014	1	300
wes	2014	1	1562
wgs	2014	1	1274
wise	2014	1	1274
year	2014	1	1274
zero	2014	1	920
association	2015	56	1
trait	2015	27	6
effect	2015	21	8
rare	2015	21	15
variant	2015	18	12
genomewide	2015	16	7
interaction	2015	16	5
test	2015	15	11
sequencing	2015	14	27
cancer	2015	13	4
model	2015	12	22
comparison	2015	11	21
risk	2015	11	2
complex	2015	10	17
joint	2015	10	105
linkage	2015	10	3
methylation	2015	9	90
population	2015	9	10
application	2015	8	24
genotype	2015	8	22
identifies	2015	8	50
phenotype	2015	8	18
statistical	2015	8	77
analysis	2015	7	45
common	2015	7	83
exome	2015	7	121
gene	2015	7	14
multiple	2015	7	19
variation	2015	7	40
dna	2015	6	71
estimation	2015	6	64
family	2015	6	9
gwas	2015	6	30
imputation	2015	6	83
locus	2015	6	13
metaanalysis	2015	6	75
american	2015	5	111
ancestry	2015	5	111
approach	2015	5	108
causal	2015	5	85
component	2015	5	99
design	2015	5	59
detecting	2015	5	54
detection	2015	5	59
disorder	2015	5	96
genomic	2015	5	73
heritability	2015	5	99
identify	2015	5	81
longitudinal	2015	5	93
mixed	2015	5	171
new	2015	5	75
number	2015	5	103
type	2015	5	33
whole	2015	5	69
algorithm	2015	4	137
cohort	2015	4	93
copy	2015	4	119
discovery	2015	4	165
epidemiology	2015	4	231
epigenetic	2015	4	287
epistasis	2015	4	151
expression	2015	4	59
familial	2015	4	59
forest	2015	4	177
framework	2015	4	117
geneenvironment	2015	4	40
heterogeneity	2015	4	54
integrating	2015	4	189
lung	2015	4	59
mendelian	2015	4	40
metabolic	2015	4	151
multivariate	2015	4	123
outcome	2015	4	177
ovarian	2015	4	392
patient	2015	4	102
regression	2015	4	31
related	2015	4	64
score	2015	4	20
shared	2015	4	177
snp	2015	4	16
software	2015	4	242
susceptibility	2015	4	32
african	2015	3	99
autism	2015	3	267
bayesian	2015	3	47
birth	2015	3	277
casecontrol	2015	3	36
caseparent	2015	3	314
cell	2015	3	189
cleft	2015	3	277
evaluation	2015	3	114
factor	2015	3	35
familybased	2015	3	114
functional	2015	3	126
health	2015	3	183
heterogeneous	2015	3	652
human	2015	3	45
ibd	2015	3	446
identifying	2015	3	88
individual	2015	3	96
investigating	2015	3	277
largescale	2015	3	256
level	2015	3	52
low	2015	3	242
marker	2015	3	54
multiethnic	2015	3	418
network	2015	3	99
pedigree	2015	3	36
polygenic	2015	3	43
power	2015	3	25
random	2015	3	139
randomization	2015	3	59
relatedness	2015	3	345
reveals	2015	3	131
sample	2015	3	34
screening	2015	3	256
sharing	2015	3	199
smoking	2015	3	126
spectrum	2015	3	523
syndrome	2015	3	131
trio	2015	3	202
unknown	2015	3	808
within	2015	3	277
acid	2015	2	369
across	2015	2	183
admixed	2015	2	287
adult	2015	2	314
affected	2015	2	114
among	2015	2	159
array	2015	2	345
asthma	2015	2	151
bias	2015	2	142
biological	2015	2	314
blood	2015	2	105
breast	2015	2	38
candidate	2015	2	69
child	2015	2	418
childhood	2015	2	481
chromosome	2015	2	50
clinical	2015	2	145
colorectal	2015	2	126
combining	2015	2	242
competing	2015	2	1274
context	2015	2	566
contribute	2015	2	652
control	2015	2	66
coronary	2015	2	137
correlation	2015	2	142
cystic	2015	2	446
derived	2015	2	446
development	2015	2	183
diabetes	2015	2	42
differential	2015	2	345
discovering	2015	2	1072
disease	2015	2	48
diverse	2015	2	345
due	2015	2	719
effective	2015	2	808
effector	2015	2	1562
empirical	2015	2	392
environment	2015	2	139
error	2015	2	134
estimate	2015	2	128
estimating	2015	2	134
event	2015	2	392
examining	2015	2	1562
exposure	2015	2	177
extension	2015	2	418
fibrosis	2015	2	287
frequency	2015	2	199
function	2015	2	131
genebased	2015	2	566
genegene	2015	2	88
general	2015	2	256
generation	2015	2	231
genotyping	2015	2	206
germline	2015	2	300
gxe	2015	2	652
hierarchical	2015	2	206
highrisk	2015	2	652
identification	2015	2	93
impact	2015	2	142
improved	2015	2	213
improves	2015	2	481
inactivation	2015	2	1562
informative	2015	2	481
integrated	2015	2	418
integration	2015	2	213
inverse	2015	2	1562
knowledge	2015	2	481
large	2015	2	81
latino	2015	2	1274
logistic	2015	2	189
mapping	2015	2	29
measure	2015	2	165
melanoma	2015	2	242
metaanalyses	2015	2	608
methodology	2015	2	1072
mining	2015	2	523
missing	2015	2	151
modified	2015	2	808
mortality	2015	2	481
multiphenotype	2015	2	719
mutation	2015	2	121
newborn	2015	2	1072
next	2015	2	326
obesity	2015	2	165
omics	2015	2	224
pancreatic	2015	2	392
parental	2015	2	392
pathway	2015	2	85
pattern	2015	2	206
performance	2015	2	267
phenotypic	2015	2	418
phylogenetic	2015	2	1562
practical	2015	2	920
prediction	2015	2	43
presence	2015	2	114
pressure	2015	2	159
principal	2015	2	345
program	2015	2	523
prostate	2015	2	69
putative	2015	2	652
quality	2015	2	300
rarevariant	2015	2	920
regional	2015	2	608
relationship	2015	2	151
rnaseq	2015	2	719
scale	2015	2	231
scan	2015	2	59
set	2015	2	128
severity	2015	2	523
site	2015	2	608
stratification	2015	2	151
stratified	2015	2	392
subset	2015	2	392
summary	2015	2	142
survey	2015	2	1274
systematic	2015	2	392
targeted	2015	2	392
time	2015	2	206
timetoevent	2015	2	608
tissue	2015	2	369
use	2015	2	177
variable	2015	2	137
variance	2015	2	151
weight	2015	2	287
woman	2015	2	189
450k	2015	1	1562
6q	2015	1	1562
acute	2015	1	1072
adaptive	2015	1	345
adiposity	2015	1	418
admixture	2015	1	231
age	2015	1	88
allele	2015	1	119
ally	2015	1	1274
alternative	2015	1	287
alzheimers	2015	1	151
amino	2015	1	1562
analyzing	2015	1	369
anthropometric	2015	1	808
architecture	2015	1	199
artery	2015	1	224
ass	2015	1	418
assessing	2015	1	267
atopic	2015	1	1562
atopy	2015	1	719
available	2015	1	1072
averaging	2015	1	920
base	2015	1	1274
bayes	2015	1	481
beadchip	2015	1	1274
behavior	2015	1	566
beyond	2015	1	808
biliary	2015	1	1274
binary	2015	1	224
biobank	2015	1	119
biomarker	2015	1	608
biomarkers	2015	1	277
bipolar	2015	1	392
bmi	2015	1	345
body	2015	1	218
bowel	2015	1	808
brazilian	2015	1	1072
burden	2015	1	566
canadian	2015	1	1274
canonical	2015	1	652
carotid	2015	1	719
case	2015	1	90
cause	2015	1	566
challenge	2015	1	314
change	2015	1	277
characterizing	2015	1	920
chip	2015	1	446
chronic	2015	1	392
cigarette	2015	1	1072
classifying	2015	1	1274
cnv	2015	1	523
combination	2015	1	523
combine	2015	1	1562
comorbidity	2015	1	1562
comparing	2015	1	418
composition	2015	1	920
conditional	2015	1	256
consortium	2015	1	242
contribution	2015	1	267
controlling	2015	1	719
correcting	2015	1	523
count	2015	1	566
covariance	2015	1	1562
covariate	2015	1	392
cpg	2015	1	1072
cryptic	2015	1	808
custom	2015	1	1072
datasets	2015	1	566
decomposition	2015	1	719
dense	2015	1	719
density	2015	1	267
depth	2015	1	1072
dermatitis	2015	1	1562
determinant	2015	1	446
developmental	2015	1	920
different	2015	1	159
disequilibrium	2015	1	77
distance	2015	1	481
distinct	2015	1	1072
distribution	2015	1	242
dysfunction	2015	1	1072
efficient	2015	1	134
electronic	2015	1	392
enables	2015	1	1562
enhance	2015	1	1274
ensemble	2015	1	719
environmental	2015	1	206
epigenome	2015	1	652
eqtl	2015	1	481
established	2015	1	1072
ethnic	2015	1	369
etiology	2015	1	418
evaluate	2015	1	652
evidence	2015	1	66
exact	2015	1	608
examination	2015	1	1072
experiment	2015	1	808
explained	2015	1	1072
exploration	2015	1	920
extended	2015	1	213
extreme	2015	1	523
fast	2015	1	206
fatty	2015	1	608
field	2015	1	1072
finding	2015	1	608
finemapping	2015	1	392
first	2015	1	652
five	2015	1	1072
four	2015	1	719
framingham	2015	1	300
free	2015	1	719
future	2015	1	719
gallbladder	2015	1	1072
gamete	2015	1	1562
gap	2015	1	1562
generalized	2015	1	195
generate	2015	1	1274
geneset	2015	1	1274
genome	2015	1	523
genomics	2015	1	652
get	2015	1	1562
group	2015	1	314
guide	2015	1	1274
guided	2015	1	1562
haplotype	2015	1	25
haplotypebased	2015	1	1072
head	2015	1	920
healthy	2015	1	418
heart	2015	1	71
high	2015	1	199
highlight	2015	1	1274
highly	2015	1	523
hla	2015	1	256
identitybydescent	2015	1	1274
illumina	2015	1	719
imaging	2015	1	1072
importance	2015	1	652
imprinting	2015	1	369
improve	2015	1	345
incorporating	2015	1	183
increased	2015	1	566
independent	2015	1	418
index	2015	1	195
infection	2015	1	224
infer	2015	1	1274
inference	2015	1	171
inferring	2015	1	652
inflammatory	2015	1	523
influence	2015	1	159
inform	2015	1	1562
information	2015	1	108
initiative	2015	1	1072
intake	2015	1	920
integrative	2015	1	345
investigate	2015	1	418
involving	2015	1	1072
isoform	2015	1	1562
isolate	2015	1	808
kernel	2015	1	369
kidney	2015	1	523
known	2015	1	446
leukemia	2015	1	1072
leveraging	2015	1	206
limitation	2015	1	1072
linear	2015	1	224
link	2015	1	652
linked	2015	1	218
lip	2015	1	1562
lymphocytic	2015	1	1274
machine	2015	1	242
main	2015	1	1562
major	2015	1	213
map	2015	1	369
marginal	2015	1	920
mass	2015	1	224
massive	2015	1	1562
maternal	2015	1	242
mechanism	2015	1	719
mediation	2015	1	345
medicine	2015	1	300
men	2015	1	326
mental	2015	1	1274
methotrexate	2015	1	1562
mhc	2015	1	920
microbiome	2015	1	300
mitochondrial	2015	1	345
modifier	2015	1	326
module	2015	1	1562
multidimensional	2015	1	920
multiomics	2015	1	566
multisnp	2015	1	1274
natural	2015	1	808
networkbased	2015	1	1562
neuroimaging	2015	1	1562
nevus	2015	1	1072
noncoding	2015	1	1072
nonparametric	2015	1	300
nuclear	2015	1	345
null	2015	1	920
omic	2015	1	1072
optimized	2015	1	1562
oral	2015	1	392
order	2015	1	523
orthogonal	2015	1	1072
outlier	2015	1	1562
overlap	2015	1	1562
package	2015	1	566
palate	2015	1	1274
parentoforigin	2015	1	446
penalized	2015	1	392
penetrance	2015	1	418
permutation	2015	1	608
personalized	2015	1	481
pharmacogenetic	2015	1	1072
pharmacogenetics	2015	1	1562
phenomewide	2015	1	652
plasma	2015	1	213
platform	2015	1	652
pleiotropy	2015	1	287
polygene	2015	1	1562
polymorphism	2015	1	28
populationbased	2015	1	231
positive	2015	1	446
postmenopausal	2015	1	1072
potential	2015	1	314
powerful	2015	1	177
predicting	2015	1	256
predictive	2015	1	277
pregnancy	2015	1	1562
prenatal	2015	1	920
primary	2015	1	481
prior	2015	1	446
prognostic	2015	1	1562
propensity	2015	1	719
prospective	2015	1	523
provides	2015	1	608
publicly	2015	1	1072
pulmonary	2015	1	345
qualitative	2015	1	719
quantifying	2015	1	719
range	2015	1	1072
ranking	2015	1	920
rapid	2015	1	719
rate	2015	1	195
ratio	2015	1	277
reanalysis	2015	1	1072
reconstruction	2015	1	920
record	2015	1	392
reduce	2015	1	808
reference	2015	1	326
regulatory	2015	1	608
relative	2015	1	189
repeated	2015	1	608
replication	2015	1	213
report	2015	1	1072
repository	2015	1	1562
reproducibility	2015	1	1562
requirement	2015	1	1274
response	2015	1	177
retrospective	2015	1	608
revisited	2015	1	808
rheumatoid	2015	1	242
rna	2015	1	719
robust	2015	1	165
robustness	2015	1	808
role	2015	1	189
sampling	2015	1	242
schizophrenia	2015	1	231
search	2015	1	224
selection	2015	1	49
sensitivity	2015	1	1274
short	2015	1	1274
significance	2015	1	314
silico	2015	1	1072
simulation	2015	1	171
singular	2015	1	1072
size	2015	1	145
snpsnp	2015	1	808
solution	2015	1	1274
source	2015	1	719
specific	2015	1	256
stage	2015	1	608
statistic	2015	1	59
stochastic	2015	1	566
strategy	2015	1	111
strong	2015	1	369
structure	2015	1	103
subgroup	2015	1	652
substructure	2015	1	719
subtypes	2015	1	566
synopsis	2015	1	1562
systolic	2015	1	1274
thickness	2015	1	719
thromboembolism	2015	1	523
tool	2015	1	171
transethnic	2015	1	719
tumor	2015	1	523
twin	2015	1	392
two	2015	1	108
twophase	2015	1	920
twostep	2015	1	1562
uk	2015	1	177
underlying	2015	1	300
used	2015	1	652
v	2015	1	808
value	2015	1	300
variability	2015	1	719
vascular	2015	1	1562
vector	2015	1	1562
venous	2015	1	523
versus	2015	1	418
via	2015	1	165
virus	2015	1	481
vitamin	2015	1	652
vte	2015	1	1072
working	2015	1	1562
association	2016	49	1
risk	2016	26	2
interaction	2016	18	5
genomewide	2016	16	7
multiple	2016	13	19
test	2016	13	11
trait	2016	13	6
cancer	2016	12	4
variant	2016	12	12
effect	2016	11	8
phenotype	2016	11	18
sequencing	2016	11	27
population	2016	10	10
family	2016	8	9
bayesian	2016	7	47
exposure	2016	7	177
gene	2016	7	14
gwas	2016	7	30
locus	2016	7	13
rare	2016	7	15
response	2016	7	177
adaptive	2016	6	345
analysis	2016	6	45
application	2016	6	24
diabetes	2016	6	42
dna	2016	6	71
methylation	2016	6	90
new	2016	6	75
polymorphism	2016	6	28
prediction	2016	6	43
sample	2016	6	34
selection	2016	6	49
type	2016	6	33
blood	2016	5	105
correlation	2016	5	142
discovery	2016	5	165
disorder	2016	5	96
genotype	2016	5	22
heart	2016	5	71
identifies	2016	5	50
level	2016	5	52
mapping	2016	5	29
model	2016	5	22
multivariate	2016	5	123
patient	2016	5	102
polygenic	2016	5	43
summary	2016	5	142
colorectal	2016	4	126
complex	2016	4	17
coronary	2016	4	137
expression	2016	4	59
framework	2016	4	117
function	2016	4	131
heterogeneity	2016	4	54
joint	2016	4	105
lung	2016	4	59
modelling	2016	4	277
outcome	2016	4	177
power	2016	4	25
receptor	2016	4	256
region	2016	4	73
regression	2016	4	31
role	2016	4	189
score	2016	4	20
smoke	2016	4	566
snp	2016	4	16
statistic	2016	4	59
statistical	2016	4	77
treatment	2016	4	242
variation	2016	4	40
whole	2016	4	69
across	2016	3	183
adhd	2016	3	920
african	2016	3	99
alzheimer	2016	3	267
approach	2016	3	108
architecture	2016	3	199
biobank	2016	3	119
causal	2016	3	85
child	2016	3	418
chronic	2016	3	392
clustering	2016	3	206
cohort	2016	3	93
common	2016	3	83
comparison	2016	3	21
copy	2016	3	119
detect	2016	3	81
environmental	2016	3	206
error	2016	3	134
estimation	2016	3	64
exome	2016	3	121
exploring	2016	3	267
factor	2016	3	35
familial	2016	3	59
gallbladder	2016	3	1072
genomic	2016	3	73
identifying	2016	3	88
implication	2016	3	314
imputation	2016	3	83
investigating	2016	3	277
longitudinal	2016	3	93
mediation	2016	3	345
metaanalysis	2016	3	75
missing	2016	3	151
mixed	2016	3	171
nucleotide	2016	3	326
number	2016	3	103
pathway	2016	3	85
pleiotropy	2016	3	287
presence	2016	3	114
quantifying	2016	3	719
related	2016	3	64
reveals	2016	3	131
sequence	2016	3	96
significant	2016	3	523
single	2016	3	195
subject	2016	3	345
survival	2016	3	159
syndrome	2016	3	131
time	2016	3	206
trajectory	2016	3	719
acid	2016	2	369
activity	2016	2	719
adjust	2016	2	1072
admixture	2016	2	231
affect	2016	2	1274
algorithm	2016	2	137
alzheimers	2016	2	151
among	2016	2	159
anthropometric	2016	2	808
array	2016	2	345
arthritis	2016	2	242
asthma	2016	2	151
behavior	2016	2	566
biological	2016	2	314
biomarkers	2016	2	277
bmi	2016	2	345
breast	2016	2	38
candidate	2016	2	69
cardiovascular	2016	2	256
carrier	2016	2	446
cell	2016	2	189
chip	2016	2	446
cholesterol	2016	2	481
clinical	2016	2	145
consortium	2016	2	242
criterion	2016	2	1274
depression	2016	2	418
detection	2016	2	59
difference	2016	2	256
dynamic	2016	2	1072
earlylife	2016	2	1562
efficient	2016	2	134
electronic	2016	2	392
environment	2016	2	139
epigenomic	2016	2	1072
eqtl	2016	2	481
estimating	2016	2	134
event	2016	2	392
evidence	2016	2	66
extreme	2016	2	523
fbat	2016	2	1274
fibrosis	2016	2	287
forest	2016	2	177
framingham	2016	2	300
geneenvironment	2016	2	40
general	2016	2	256
generation	2016	2	231
glycemic	2016	2	808
growth	2016	2	392
high	2016	2	199
highdimensional	2016	2	523
human	2016	2	45
identify	2016	2	81
illumina	2016	2	719
impact	2016	2	142
improve	2016	2	345
improvement	2016	2	808
inflammatory	2016	2	523
influence	2016	2	159
influencing	2016	2	300
information	2016	2	108
innate	2016	2	1274
knowledge	2016	2	481
large	2016	2	81
linear	2016	2	224
linkage	2016	2	3
lipoprotein	2016	2	566
marker	2016	2	54
measure	2016	2	165
medical	2016	2	608
medicine	2016	2	300
mendelian	2016	2	40
metabolism	2016	2	523
methotrexate	2016	2	1562
mixture	2016	2	446
modeling	2016	2	79
modifier	2016	2	326
molecular	2016	2	345
mutation	2016	2	121
myopia	2016	2	446
obesity	2016	2	165
one	2016	2	369
onset	2016	2	123
personalized	2016	2	481
physical	2016	2	808
potential	2016	2	314
powerful	2016	2	177
predicted	2016	2	1072
prenatal	2016	2	920
pressure	2016	2	159
prevention	2016	2	1274
prior	2016	2	446
quebec	2016	2	920
random	2016	2	139
randomization	2016	2	59
randomized	2016	2	1072
rate	2016	2	195
record	2016	2	392
replication	2016	2	213
rheumatoid	2016	2	242
rnaseq	2016	2	719
screening	2016	2	256
serum	2016	2	277
signal	2016	2	218
size	2016	2	145
smoking	2016	2	126
strategy	2016	2	111
stress	2016	2	719
structured	2016	2	566
subgroup	2016	2	652
susceptibility	2016	2	32
targeted	2016	2	392
telomere	2016	2	920
thickness	2016	2	719
timetoevent	2016	2	608
tobacco	2016	2	652
transmission	2016	2	231
trial	2016	2	719
two	2016	2	108
uk	2016	2	177
unified	2016	2	608
value	2016	2	300
variable	2016	2	137
variance	2016	2	151
450k	2016	1	1562
account	2016	1	523
accounting	2016	1	267
accuracy	2016	1	345
ace	2016	1	481
acetylcholine	2016	1	1562
acute	2016	1	1072
ad	2016	1	1274
address	2016	1	920
adiposity	2016	1	418
adjusted	2016	1	523
admixed	2016	1	287
adult	2016	1	314
affected	2016	1	114
africa	2016	1	1072
age	2016	1	88
ageatonset	2016	1	1562
agreement	2016	1	1562
alcohol	2016	1	345
allele	2016	1	119
allelic	2016	1	326
allow	2016	1	1562
alternative	2016	1	287
american	2016	1	111
amino	2016	1	1562
amish	2016	1	481
analytical	2016	1	1274
analyzing	2016	1	369
ancestry	2016	1	111
antibody	2016	1	1562
apoe	2016	1	523
appropriate	2016	1	1562
area	2016	1	808
artery	2016	1	224
ascertained	2016	1	523
ashkenazi	2016	1	1274
ass	2016	1	418
assessing	2016	1	267
attention	2016	1	1562
averaging	2016	1	920
basis	2016	1	920
batch	2016	1	1274
benefit	2016	1	920
better	2016	1	1274
bias	2016	1	142
bidirectional	2016	1	652
binary	2016	1	224
biobanks	2016	1	446
biomarker	2016	1	608
bivariate	2016	1	481
brain	2016	1	481
brainderived	2016	1	1562
burden	2016	1	566
calcium	2016	1	1274
calculation	2016	1	446
calling	2016	1	369
canonical	2016	1	652
capture	2016	1	808
cardiometabolic	2016	1	719
carotid	2016	1	719
case	2016	1	90
casecontrol	2016	1	36
cause	2016	1	566
challenge	2016	1	314
change	2016	1	277
channel	2016	1	1274
chd	2016	1	1274
chromosome	2016	1	50
cigarette	2016	1	1072
class	2016	1	369
cleft	2016	1	277
cnvs	2016	1	920
cognitive	2016	1	523
colocalization	2016	1	808
combining	2016	1	242
community	2016	1	719
compared	2016	1	1072
component	2016	1	99
concentration	2016	1	719
